ID,SA1_1,BINC1,DQ7
35012560561_320761,0,  300~400만원미만,보유하고 있음
35012560561_320762,0,  100~200만원미만,보유하고 있음
35012560561_320770,0,  400~500만원미만,보유하고 있음
35012560561_320771,0,  200~300만원미만,보유하고 있음
35012560561_320773,0,  100만원미만,보유하지 않음
35012560561_320781,0,  400~500만원미만,보유하고 있음
35012560561_320794,0,  200~300만원미만,보유하고 있음
35012560561_320801,0,  300~400만원미만,보유하고 있음
35012560561_320808,0,  200~300만원미만,보유하고 있음
35012560571_371677,1,  500~600만원미만,보유하고 있음
35012560571_371683,0,  300~400만원미만,보유하고 있음
35012560571_371684,1,  500~600만원미만,보유하고 있음
35012560571_371685,0,  400~500만원미만,보유하고 있음
35012560571_371691,1,  600만원 이상,보유하고 있음
35012560571_371692,0,  100만원미만,보유하지 않음
35012560571_371694,0,  600만원 이상,보유하고 있음
35012560571_371698,1,  500~600만원미만,보유하고 있음
35012560571_371702,1,  300~400만원미만,보유하고 있음
35012560571_371716,1,  500~600만원미만,보유하고 있음
35012560581_573793,0,  600만원 이상,보유하고 있음
35012560581_573797,1,  500~600만원미만,보유하고 있음
35012560581_573800,1,  600만원 이상,보유하고 있음
35012560581_573801,0,  100~200만원미만,보유하지 않음
35012560581_573804,0,  100~200만원미만,보유하지 않음
35012560581_573830,1,  600만원 이상,보유하고 있음
35012560581_573833,1,  600만원 이상,보유하고 있음
35012560581_573835,0,  600만원 이상,보유하고 있음
35012560581_573837,0,  500~600만원미만,보유하고 있음
35012560581_573849,1,  500~600만원미만,보유하고 있음
35012600321_447645,0,  300~400만원미만,보유하고 있음
35012600321_447647,1,  500~600만원미만,보유하고 있음
35012600321_447651,1,  300~400만원미만,보유하고 있음
35012600321_447662,0,  300~400만원미만,보유하고 있음
35012600321_447676,0,  300~400만원미만,보유하고 있음
35012600321_447678,0,  100~200만원미만,보유하지 않음
35012600321_447682,0,  300~400만원미만,보유하고 있음
35012600321_447686,0,  500~600만원미만,보유하고 있음
35012600321_447697,0,  300~400만원미만,보유하고 있음
35012600321_447706,0,  500~600만원미만,보유하고 있음
35012600331_346796,0,  400~500만원미만,보유하고 있음
35012600331_346800,1,  300~400만원미만,보유하고 있음
35012600331_346801,1,  200~300만원미만,보유하고 있음
35012600331_346804,1,  100만원미만,보유하고 있음
35012600331_346812,0,  200~300만원미만,보유하지 않음
35012600331_346819,0,  300~400만원미만,보유하고 있음
35012600331_346824,0,  300~400만원미만,보유하고 있음
35012600331_346854,0,  200~300만원미만,보유하고 있음
35012600331_346856,1,  300~400만원미만,보유하고 있음
35012600331_346859,0,  300~400만원미만,보유하고 있음
35012600341_295733,1,  300~400만원미만,보유하고 있음
35012600341_295738,0,  100만원미만,보유하고 있음
35012600341_295739,0,  600만원 이상,보유하고 있음
35012600341_295741,0,  600만원 이상,보유하고 있음
35012600341_295745,0,  500~600만원미만,보유하고 있음
35012600341_295746,0,  300~400만원미만,보유하고 있음
35012600341_295749,0,  500~600만원미만,보유하고 있음
35012600341_295751,1,  300~400만원미만,보유하고 있음
35012600341_295758,0,  600만원 이상,보유하고 있음
35012600341_295765,0,  600만원 이상,보유하고 있음
35012600351_396961,1,  400~500만원미만,보유하고 있음
35012600351_396963,0,  600만원 이상,보유하고 있음
35012600351_396978,0,  400~500만원미만,보유하고 있음
35012600351_396979,0,  500~600만원미만,보유하고 있음
35012600351_396988,0,  100만원미만,보유하지 않음
35012600351_397002,1,  600만원 이상,보유하고 있음
35012600351_397004,0,  400~500만원미만,보유하고 있음
35012600351_397010,0,  400~500만원미만,보유하고 있음
35012600351_397012,0,  300~400만원미만,보유하고 있음
35012600351_397015,1,  200~300만원미만,보유하지 않음
35012600361_498359,0,  300~400만원미만,보유하고 있음
35012600361_498360,0,  300~400만원미만,보유하고 있음
35012600361_498362,0,  400~500만원미만,보유하고 있음
35012600361_498363,1,  300~400만원미만,보유하고 있음
35012600361_498365,0,  300~400만원미만,보유하고 있음
35012600361_498367,0,  100만원미만,보유하지 않음
35012600361_498374,0,  100~200만원미만,보유하고 있음
35012600361_498375,1,  300~400만원미만,보유하고 있음
35012600361_498410,1,  300~400만원미만,보유하고 있음
35012600361_498412,0,  200~300만원미만,보유하고 있음
35012600391_548595,1,  400~500만원미만,보유하고 있음
35012600391_548599,1,  500~600만원미만,보유하고 있음
35012600391_548602,1,  600만원 이상,보유하고 있음
35012600391_548605,1,  300~400만원미만,보유하고 있음
35012600391_548608,0,  300~400만원미만,보유하고 있음
35012600391_548613,1,  300~400만원미만,보유하고 있음
35012600391_548618,1,  600만원 이상,보유하고 있음
35012600391_548620,1,  600만원 이상,보유하고 있음
35012600391_548621,1,  100~200만원미만,보유하지 않음
35012600391_548624,1,  100만원미만,보유하지 않음
3501265092A_548634,1,  500~600만원미만,보유하고 있음
3501265092A_548637,1,  500~600만원미만,보유하고 있음
3501265092A_548645,0,  100만원미만,보유하지 않음
3501265092A_548646,1,  200~300만원미만,보유하고 있음
3501265092A_548655,1,  600만원 이상,보유하고 있음
3501265092A_548663,1,  500~600만원미만,보유하고 있음
3501265092A_548670,1,  200~300만원미만,보유하고 있음
3501265092A_548681,1,  100~200만원미만,보유하지 않음
3501265092A_548682,1,  200~300만원미만,보유하고 있음
3501265092A_548691,0,  300~400만원미만,보유하고 있음
3501265093A_498423,0,  400~500만원미만,보유하고 있음
3501265093A_498425,1,  200~300만원미만,보유하고 있음
3501265093A_498432,0,  400~500만원미만,보유하고 있음
3501265093A_498435,0,  400~500만원미만,보유하고 있음
3501265093A_498436,0,  400~500만원미만,보유하고 있음
3501265093A_498442,0,  200~300만원미만,보유하고 있음
3501265093A_498454,0,  200~300만원미만,보유하고 있음
3501265093A_498456,0,  200~300만원미만,보유하고 있음
3501265093A_498466,1,  300~400만원미만,보유하고 있음
3501265093A_498471,1,  300~400만원미만,보유하고 있음
3501265095A_447711,1,  400~500만원미만,보유하고 있음
3501265095A_447722,1,  200~300만원미만,보유하고 있음
3501265095A_447724,1,  500~600만원미만,보유하고 있음
3501265095A_447733,1,  300~400만원미만,보유하고 있음
3501265095A_447735,0,  600만원 이상,보유하고 있음
3501265095A_447738,0,  400~500만원미만,보유하고 있음
3501265095A_447740,1,  300~400만원미만,보유하고 있음
3501265095A_447748,1,  500~600만원미만,보유하고 있음
3501265095A_447749,1,  300~400만원미만,보유하고 있음
3501265095A_447757,0,  600만원 이상,보유하고 있음
3501265096A_397030,0,  400~500만원미만,보유하고 있음
3501265096A_397033,1,  300~400만원미만,보유하고 있음
3501265096A_397040,0,  300~400만원미만,보유하고 있음
3501265096A_397043,1,  600만원 이상,보유하고 있음
3501265096A_397047,0,  100~200만원미만,보유하고 있음
3501265096A_397048,0,  100만원미만,보유하지 않음
3501265096A_397056,0,  100만원미만,보유하지 않음
3501265096A_397064,0,  500~600만원미만,보유하고 있음
3501265096A_397065,0,  600만원 이상,보유하고 있음
3501265096A_397074,0,  600만원 이상,보유하고 있음
3501265099A_346863,1,  400~500만원미만,보유하고 있음
3501265099A_346866,1,  300~400만원미만,보유하고 있음
3501265099A_346868,0,  400~500만원미만,보유하고 있음
3501265099A_346869,1,  200~300만원미만,보유하고 있음
3501265099A_346877,0,  300~400만원미만,보유하고 있음
3501265099A_346878,0,  300~400만원미만,보유하고 있음
3501265099A_346889,1,  200~300만원미만,보유하고 있음
3501265099A_346891,0,  300~400만원미만,보유하고 있음
3501265099A_346901,0,  100만원미만,보유하지 않음
3501265099A_346902,0,  200~300만원미만,보유하고 있음
3501265100A_295777,0,  600만원 이상,보유하고 있음
3501265100A_295780,1,  300~400만원미만,보유하고 있음
3501265100A_295783,0,  100만원미만,보유하지 않음
3501265100A_295784,0,  300~400만원미만,보유하고 있음
3501265100A_295788,1,  500~600만원미만,보유하고 있음
3501265100A_295794,0,  100~200만원미만,보유하지 않음
3501265100A_295804,1,  600만원 이상,보유하고 있음
3501265100A_295810,1,  600만원 이상,보유하고 있음
3501265100A_295821,0,  500~600만원미만,보유하고 있음
3501265100A_327599,0,  400~500만원미만,보유하고 있음
3501265101A_320826,0,  300~400만원미만,보유하고 있음
3501265101A_320827,0,  200~300만원미만,보유하고 있음
3501265101A_320830,0,  200~300만원미만,보유하고 있음
3501265101A_320833,1,  100~200만원미만,보유하고 있음
3501265101A_320835,0,  400~500만원미만,보유하고 있음
3501265101A_320836,0,  500~600만원미만,보유하고 있음
3501265101A_320839,0,  100만원미만,보유하지 않음
3501265101A_320841,0,  400~500만원미만,보유하고 있음
3501265101A_320845,0,  100~200만원미만,보유하고 있음
3501265101A_320850,1,  300~400만원미만,보유하고 있음
3501265102A_371726,0,  100만원미만,보유하지 않음
3501265102A_371728,0,  100만원미만,보유하지 않음
3501265102A_371732,0,  500~600만원미만,보유하고 있음
3501265102A_371738,0,  500~600만원미만,보유하고 있음
3501265102A_371740,0,  300~400만원미만,보유하고 있음
3501265102A_371741,1,  500~600만원미만,보유하고 있음
3501265102A_371745,0,  300~400만원미만,보유하고 있음
3501265102A_371749,0,  500~600만원미만,보유하고 있음
3501265102A_371753,0,  100만원미만,보유하고 있음
3501265102A_371763,1,  500~600만원미만,보유하고 있음
3501265103A_422395,1,  400~500만원미만,보유하고 있음
3501265103A_422396,0,  100만원미만,보유하지 않음
3501265103A_422399,1,  100~200만원미만,보유하고 있음
3501265103A_422400,0,  100만원미만,보유하지 않음
3501265103A_422403,0,  100~200만원미만,보유하고 있음
3501265103A_422411,0,  400~500만원미만,보유하고 있음
3501265103A_422415,1,  400~500만원미만,보유하고 있음
3501265103A_422419,0,  500~600만원미만,보유하고 있음
3501265103A_422423,1,  300~400만원미만,보유하고 있음
3501265103A_422432,0,  300~400만원미만,보유하고 있음
3501265104A_472743,0,  300~400만원미만,보유하고 있음
3501265104A_472748,0,  400~500만원미만,보유하고 있음
3501265104A_472749,0,  400~500만원미만,보유하고 있음
3501265104A_472756,0,  400~500만원미만,보유하고 있음
3501265104A_472757,0,  500~600만원미만,보유하고 있음
3501265104A_472761,1,  300~400만원미만,보유하고 있음
3501265104A_472766,0,  300~400만원미만,보유하고 있음
3501265104A_472767,1,  300~400만원미만,보유하고 있음
3501265104A_472771,0,  300~400만원미만,보유하고 있음
3501265104A_472774,1,  400~500만원미만,보유하고 있음
3501265104A_472780,1,  300~400만원미만,보유하고 있음
3501265105A_523160,1,  300~400만원미만,보유하고 있음
3501265105A_523172,0,  400~500만원미만,보유하고 있음
3501265105A_523174,1,  300~400만원미만,보유하고 있음
3501265105A_523182,0,  400~500만원미만,보유하고 있음
3501265105A_523187,1,  300~400만원미만,보유하고 있음
3501265105A_523194,0,  400~500만원미만,보유하고 있음
3501265105A_523195,1,  300~400만원미만,보유하고 있음
